Options:
Model:                           Independent Contrasts
Tree File Name:                  SelTreeNex.nex
Data File Name:                  BTselPPC.txt
Log File Name:                   BTselPPC.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            2717221757
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   20000
Iterations:                      200000000
Burn in:                         25000000
MCMC ML Start:                   False
Schedule File:                   BTselPPC.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Using VarRates:                  True
Restrictions:
    Alpha-1                      None
    Alpha-2                      None
    Sigma-1                      None
    Sigma-2                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Alpha-2 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        Sigma-2 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       89
     Sites:                      2
Iteration	Lh	Tree No	Alpha 1	Alpha 2	Sigma^2 1	Sigma^2 2	No RJ Local Branch	No RJ Local Node	
25420000	361.473696	1	-0.014235869727	-0.073813797862	0.000007854210	0.000012930303	8	5	
25440000	353.103983	1	-0.017358219022	-0.046232373145	0.000007066712	0.000009734538	9	3	
25460000	351.154349	1	0.004300147717	0.012901033631	0.000014425601	0.000011867706	10	2	
25480000	365.887508	1	-0.023564788207	0.026529903061	0.000006394396	0.000010700523	9	2	
25500000	362.901783	1	-0.002371993275	-0.038544379399	0.000011122942	0.000010859560	12	5	
25520000	350.114943	1	0.006263460603	-0.097579797542	0.000009740442	0.000014101505	13	2	
25540000	358.987580	1	-0.014523531182	-0.072508823972	0.000009080243	0.000009410134	8	6	
25560000	362.753272	1	-0.015982417937	-0.073332403600	0.000009745640	0.000015798021	10	5	
25580000	348.673057	1	-0.004314992923	-0.022139523617	0.000010028839	0.000012362255	8	3	
25600000	362.015086	1	-0.030135077524	-0.046898501433	0.000011271822	0.000015704460	5	5	
25620000	359.160446	1	0.004032350916	-0.030071385009	0.000008896274	0.000015746301	7	5	
25640000	365.840600	1	-0.015778821324	-0.009914999397	0.000007801884	0.000010120534	12	5	
25660000	357.374660	1	0.018821135310	0.016892249584	0.000008312837	0.000014742524	11	3	
25680000	354.974930	1	0.007741235041	-0.061949941237	0.000007339550	0.000015342656	14	0	
25700000	356.565428	1	-0.007952773292	-0.005178491003	0.000006903660	0.000016688198	7	3	
25720000	366.165672	1	-0.011934126705	-0.103451385630	0.000006803299	0.000011365547	8	4	
25740000	357.520613	1	-0.022178139637	-0.047931471047	0.000008945976	0.000010512738	7	4	
25760000	363.052746	1	-0.020010992678	-0.047036622921	0.000006389875	0.000015422781	11	4	
25780000	352.302538	1	-0.014843529615	-0.026183547643	0.000007928629	0.000006270851	12	2	
25800000	362.167034	1	0.041381632116	-0.067370782670	0.000012826194	0.000011916912	8	7	
25820000	369.851381	1	-0.026639536499	-0.005464285798	0.000006095796	0.000011941194	16	4	
25840000	358.150535	1	-0.046878838684	-0.070776073244	0.000006833836	0.000015169097	13	3	
25860000	364.837206	1	-0.013436531128	-0.014017463323	0.000008911821	0.000012234115	9	4	
25880000	351.284000	1	0.030648553420	-0.024262736182	0.000009959688	0.000018138880	9	4	
25900000	357.464375	1	-0.000421203883	-0.000577051271	0.000005512012	0.000008304948	8	5	
25920000	370.606733	1	-0.034288499992	-0.037131867087	0.000006690352	0.000009073812	12	6	
25940000	360.305194	1	0.012506830679	-0.036105406439	0.000007339536	0.000008114178	13	3	
25960000	368.220927	1	-0.026735521143	-0.023610146857	0.000005704778	0.000010398976	11	5	
25980000	371.125925	1	-0.020547869921	-0.035529735821	0.000007509457	0.000007481190	9	5	
26000000	367.675846	1	-0.005556449796	-0.024756849327	0.000007091580	0.000011400335	16	4	
26020000	357.121254	1	-0.013229240600	-0.036594508066	0.000006032712	0.000010405182	8	7	
26040000	362.661518	1	0.018098887527	-0.033994130255	0.000007515208	0.000011897857	7	4	
26060000	364.830888	1	0.000901699780	-0.026634143584	0.000006398495	0.000014525614	7	4	
26080000	364.055325	1	0.011108118492	-0.002755039183	0.000006442662	0.000013845326	14	4	
26100000	353.295337	1	-0.010011806829	-0.038906050202	0.000008242955	0.000009624625	12	4	
26120000	347.371980	1	0.004967731622	-0.063778277188	0.000011445750	0.000013678903	6	4	
26140000	355.963226	1	-0.011730901023	-0.014637228947	0.000008523947	0.000010594052	10	5	
26160000	358.285764	1	0.022082700336	-0.037086116439	0.000005038812	0.000010841295	13	3	
26180000	365.981048	1	0.001791330139	-0.027339838465	0.000005786361	0.000006173910	9	6	
26200000	355.004192	1	-0.031411832125	-0.056813711161	0.000008874451	0.000010314988	14	5	
26220000	360.410962	1	-0.027680942612	-0.018344382640	0.000005850408	0.000010490058	11	4	
26240000	367.727532	1	0.008237502696	-0.048666589274	0.000004162754	0.000005536173	13	4	
26260000	352.253185	1	-0.013092817217	-0.000543649131	0.000008947041	0.000014053379	5	5	
26280000	356.951055	1	-0.012745421034	0.011842571914	0.000009567900	0.000011254634	11	5	
26300000	357.425775	1	-0.014515630703	-0.005630257335	0.000007827997	0.000012365574	11	5	
26320000	354.885191	1	-0.008117830593	-0.065068863100	0.000008544620	0.000011426789	8	7	
26340000	358.232273	1	-0.045699192363	-0.011268855569	0.000005210458	0.000013286705	10	5	
26360000	355.048256	1	-0.026628209496	-0.063452260409	0.000007001839	0.000013450977	9	4	
26380000	360.263043	1	-0.010193727708	-0.094359688378	0.000009010721	0.000007959984	9	4	
26400000	366.678730	1	-0.017924207101	-0.024707040905	0.000008213271	0.000017100050	11	5	
26420000	357.773403	1	0.016844896366	-0.040545932834	0.000007251653	0.000012523422	9	3	
26440000	351.976510	1	-0.005143439910	-0.048968342330	0.000009744682	0.000013961953	7	2	
26460000	360.999740	1	0.010617827003	0.006218921425	0.000004415983	0.000006121488	12	4	
26480000	367.428500	1	-0.006056486172	-0.017079245340	0.000005573424	0.000007596174	9	5	
26500000	368.323771	1	-0.016904704336	-0.045168208623	0.000007537898	0.000010303877	12	3	
26520000	353.475247	1	-0.002756842362	-0.033739821066	0.000008946718	0.000011396450	10	1	
26540000	352.907188	1	-0.022311081878	-0.033510085435	0.000007561238	0.000018702042	5	4	
26560000	360.402900	1	-0.034127442626	-0.061688159712	0.000006271893	0.000007861177	8	3	
26580000	360.169269	1	-0.028414875835	-0.046295339486	0.000006835331	0.000009190649	13	3	
26600000	367.897555	1	-0.006881941378	-0.009772855160	0.000006033173	0.000009252840	15	3	
26620000	355.008427	1	-0.012142844889	-0.108226882468	0.000006607894	0.000014157111	11	3	
26640000	358.793700	1	0.024517521319	-0.082152263293	0.000009958475	0.000014385616	12	6	
26660000	364.078388	1	0.001576293640	-0.069502963105	0.000009331085	0.000010664315	15	2	
26680000	349.970850	1	0.039413993287	-0.011050296607	0.000012701653	0.000010423670	6	5	
26700000	360.523683	1	-0.027634262364	-0.015846502042	0.000005919838	0.000013401079	9	4	
26720000	363.673670	1	0.006549450946	-0.046802926009	0.000009272546	0.000009943650	9	4	
26740000	362.540331	1	-0.014021532815	-0.025163751545	0.000006407928	0.000009825066	18	2	
26760000	367.276050	1	0.002836025257	-0.036645133553	0.000006956857	0.000010633578	7	3	
26780000	363.912786	1	-0.011377862526	0.004206335076	0.000005896459	0.000012206627	8	5	
26800000	353.373522	1	0.006182014763	-0.023985022027	0.000007030877	0.000012267506	9	6	
26820000	355.908702	1	-0.027154315508	-0.064514237067	0.000008839124	0.000010325679	7	4	
26840000	353.428807	1	0.003839962626	-0.013831187140	0.000009911529	0.000021278407	7	4	
26860000	343.542631	1	0.017087859951	-0.070466615897	0.000013025876	0.000025828345	10	1	
26880000	354.740330	1	0.012998915257	-0.041707251180	0.000008976165	0.000011525561	6	4	
26900000	351.248718	1	0.009889662469	-0.016811500814	0.000006315794	0.000011501567	4	4	
26920000	362.007349	1	0.000054069137	-0.067579979901	0.000010262367	0.000011708729	11	3	
26940000	359.287474	1	0.015378992860	-0.049419614422	0.000008108083	0.000013207690	6	3	
26960000	359.046063	1	-0.026239345083	-0.037106191507	0.000007167881	0.000011016914	12	2	
26980000	344.632262	1	0.007484207872	-0.091677198489	0.000009108805	0.000013701465	6	2	
27000000	354.106252	1	0.003594062527	-0.025418210056	0.000013116997	0.000011539326	12	3	
27020000	365.128511	1	-0.009863357407	-0.061623457183	0.000005569155	0.000010137103	12	6	
27040000	368.863769	1	-0.028759433047	-0.078440826481	0.000005241658	0.000006916547	6	5	
27060000	362.036807	1	-0.030078896194	0.000651749709	0.000004783280	0.000006433162	10	4	
27080000	358.371518	1	-0.005852257583	-0.001829414076	0.000006665545	0.000009950913	8	6	
27100000	361.419051	1	0.034128661721	-0.049045636573	0.000009425524	0.000012936397	8	6	
27120000	361.694209	1	0.023496041573	-0.042797675694	0.000012724262	0.000013924342	8	3	
27140000	353.789662	1	-0.006430394429	-0.053030659251	0.000007240419	0.000008170434	8	3	
27160000	371.940582	1	-0.038553432724	0.000513665739	0.000004900181	0.000007417733	12	6	
27180000	361.634940	1	-0.000491951500	-0.094425586870	0.000009118334	0.000011715711	10	3	
27200000	360.118943	1	0.006508541236	-0.018578290805	0.000006448492	0.000009216786	9	4	
27220000	344.685357	1	-0.045271495162	-0.039700578135	0.000009081802	0.000014540013	11	3	
27240000	372.379683	1	-0.017272988868	-0.039313198351	0.000003984842	0.000007161571	15	4	
27260000	369.581368	1	-0.023501926228	-0.060388351648	0.000004967316	0.000009497667	13	6	
27280000	360.629211	1	0.017520951313	-0.098385227741	0.000006838223	0.000010923334	16	4	
27300000	368.552552	1	-0.003542967174	-0.076625569815	0.000009702527	0.000012926557	13	4	
27320000	349.270580	1	-0.035804406981	-0.027816093749	0.000010560994	0.000013121353	7	3	
27340000	353.656358	1	-0.024740310167	-0.023876061948	0.000008017546	0.000013859588	10	3	
27360000	359.036250	1	-0.018452662773	-0.024134905523	0.000004857919	0.000006839317	9	4	
27380000	348.958028	1	-0.007142735570	-0.059019271065	0.000008310652	0.000009423880	6	6	
27400000	358.610924	1	-0.044167916861	0.007733441988	0.000008745559	0.000010826087	12	2	
27420000	366.997161	1	-0.017898504499	-0.040432855369	0.000007711940	0.000012509834	10	4	
27440000	362.644021	1	0.015142888219	-0.060679033865	0.000008547821	0.000011877725	10	5	
27460000	356.512522	1	0.001940228444	-0.040386509233	0.000011486585	0.000011205480	10	1	
27480000	362.228129	1	-0.005148910875	-0.035032483155	0.000006242030	0.000008859045	9	4	
27500000	354.051568	1	-0.028980415529	-0.016554846379	0.000009812596	0.000011376601	9	3	
27520000	357.761632	1	0.020563911551	-0.038115747747	0.000006910168	0.000011588048	10	3	
27540000	372.749464	1	-0.051260423589	-0.074391349583	0.000006476660	0.000008384898	13	5	
27560000	358.360793	1	-0.024262852640	0.015787455763	0.000008795190	0.000010933544	6	5	
27580000	368.595743	1	-0.047415506801	-0.018450113721	0.000005372983	0.000006657832	8	4	
27600000	353.829014	1	-0.033536509396	-0.006421477174	0.000009192759	0.000017467613	6	2	
27620000	364.577672	1	0.001253040181	-0.039416404130	0.000009692117	0.000013363693	10	5	
27640000	359.529386	1	-0.018316835239	-0.017572876888	0.000008493883	0.000011620990	10	3	
27660000	362.716343	1	-0.008062133577	-0.040203999662	0.000008354333	0.000008454242	9	4	
27680000	352.021085	1	-0.019910007491	-0.058904826627	0.000006870212	0.000012703245	5	5	
27700000	357.562722	1	-0.011033649260	-0.008162302105	0.000008911897	0.000016325679	9	1	
27720000	359.608058	1	0.008831952996	-0.081849305344	0.000008248569	0.000014979432	6	3	
27740000	363.759007	1	-0.004238885626	-0.036920882579	0.000005743566	0.000012019183	12	7	
27760000	364.756649	1	-0.029190583506	-0.027932879200	0.000006447833	0.000010953785	11	6	
27780000	360.507495	1	0.007378754227	-0.067393714852	0.000007448568	0.000009432662	9	8	
27800000	357.413969	1	-0.017386214468	-0.037913901829	0.000006507621	0.000013863759	10	6	
27820000	355.685377	1	-0.016883084120	-0.025506752699	0.000006540692	0.000010893566	13	4	
27840000	348.884066	1	-0.012177813862	-0.044514532703	0.000009260164	0.000011030130	6	4	
27860000	351.497168	1	0.017022414050	-0.036860946798	0.000006603032	0.000015095247	15	5	
27880000	359.274279	1	0.016439580381	-0.017707486393	0.000010588196	0.000016024539	5	3	
27900000	357.518556	1	-0.003065472568	-0.032174475883	0.000009052903	0.000012351679	7	4	
27920000	349.504976	1	-0.016788976466	-0.048933917498	0.000006680898	0.000010730937	6	1	
27940000	370.240362	1	0.012849048174	-0.012216020313	0.000005345567	0.000008080798	9	4	
27960000	366.219739	1	0.015563239864	-0.060037871547	0.000004596195	0.000008412915	11	3	
27980000	371.062848	1	-0.016009026065	0.025716179925	0.000009687906	0.000014369572	13	4	
28000000	356.626248	1	-0.027467161985	-0.043881110977	0.000009067787	0.000008281161	9	3	
28020000	357.183553	1	0.066818734929	-0.059653708350	0.000005164620	0.000010455867	10	4	
28040000	368.956469	1	0.012791624022	-0.035683698490	0.000008160364	0.000010533220	12	4	
28060000	359.677472	1	-0.011445930181	-0.040949264674	0.000005693361	0.000010705928	10	6	
28080000	346.419445	1	-0.004077283244	-0.057480512584	0.000008984920	0.000014920661	8	4	
28100000	351.927619	1	-0.009977237762	-0.060453041536	0.000011656524	0.000013794561	7	3	
28120000	371.891341	1	-0.022680713753	-0.029925623713	0.000006306221	0.000009799597	12	5	
28140000	346.273757	1	0.009840417658	-0.111792398050	0.000013689502	0.000014287369	8	3	
28160000	362.632739	1	0.008874938887	-0.043427051648	0.000006982607	0.000009167906	9	4	
28180000	355.040003	1	-0.011699161151	-0.038502247607	0.000010709154	0.000017506716	9	3	
28200000	359.719057	1	-0.018806048890	-0.017835380085	0.000005989653	0.000008446632	12	5	
28220000	358.450092	1	-0.027441700511	-0.046497523305	0.000007559885	0.000010163632	8	6	
28240000	356.029405	1	-0.003651765390	-0.016990571294	0.000007627485	0.000011997545	11	5	
28260000	364.113840	1	-0.021369823435	-0.043516305004	0.000006690592	0.000013061520	9	6	
28280000	362.359579	1	-0.037151520742	-0.086039310851	0.000007948248	0.000008194454	11	4	
28300000	358.720679	1	-0.001124423689	-0.026017272650	0.000007819817	0.000011513116	8	5	
28320000	358.764716	1	-0.031400413055	-0.015379974167	0.000004410281	0.000010279888	11	4	
28340000	358.716550	1	-0.033983371044	-0.067609923118	0.000007347602	0.000008764797	16	3	
28360000	356.499365	1	-0.009205769818	-0.050066995414	0.000009317891	0.000010277958	9	2	
28380000	360.336261	1	-0.035970805350	-0.090374847785	0.000007604497	0.000013555330	13	3	
28400000	345.440240	1	-0.033288251178	-0.016833285627	0.000006804709	0.000015813590	5	2	
28420000	354.920480	1	-0.006060985608	-0.040487987174	0.000006130125	0.000014320917	11	3	
28440000	355.232352	1	-0.009115683257	-0.051771261288	0.000007362355	0.000017741897	7	4	
28460000	364.773637	1	-0.034761930174	-0.017246335599	0.000009312824	0.000018438386	15	4	
28480000	358.464630	1	-0.020123248954	-0.087742866709	0.000005100552	0.000010688618	12	4	
28500000	363.127717	1	-0.028402521214	-0.036968501108	0.000007071650	0.000011515009	7	6	
28520000	362.546393	1	0.020622706489	0.011321425841	0.000006320146	0.000011334038	10	3	
28540000	352.535970	1	0.000329587184	-0.049119055300	0.000009175652	0.000014024900	9	2	
28560000	373.933898	1	-0.028141945092	-0.064145558709	0.000010590328	0.000013738561	9	6	
28580000	360.901950	1	-0.027401634024	-0.044950012614	0.000008171883	0.000011926266	10	2	
28600000	374.621169	1	-0.038421084966	-0.028408417451	0.000004827660	0.000006784807	16	8	
28620000	356.180668	1	0.000789527235	-0.067167329763	0.000009784065	0.000010425908	12	2	
28640000	352.696240	1	-0.034167611424	-0.012778688133	0.000011626053	0.000015674618	9	4	
28660000	353.376308	1	0.000287633472	-0.059341719613	0.000010456637	0.000012234095	6	3	
28680000	353.099465	1	0.016046368326	-0.084281094695	0.000005859507	0.000013297307	9	5	
28700000	366.477863	1	-0.018237690563	-0.079329306844	0.000006530447	0.000007569381	17	4	
28720000	358.667765	1	0.008211585898	-0.040370540534	0.000004412646	0.000012797286	15	3	
28740000	365.721138	1	0.005550639295	-0.066409337459	0.000009235119	0.000008409610	10	3	
28760000	361.572975	1	-0.041261942104	-0.037228801713	0.000011371652	0.000011244787	11	3	
28780000	356.764271	1	0.003449422969	-0.035302800707	0.000006672388	0.000012798189	12	4	
28800000	362.703621	1	-0.029657671200	-0.104999065822	0.000007384287	0.000009360310	12	5	
28820000	358.800317	1	0.009628423567	-0.051804580619	0.000007474566	0.000015123181	10	3	
28840000	357.789050	1	0.003401864833	-0.011645090115	0.000011983961	0.000009670319	10	4	
28860000	369.130508	1	-0.031387927486	-0.046802227069	0.000007209920	0.000010022764	17	3	
28880000	365.426754	1	-0.020618379190	-0.031104574285	0.000007810633	0.000015106674	7	7	
28900000	368.901420	1	-0.049111779479	-0.051062080461	0.000007801382	0.000016704292	8	6	
28920000	361.162627	1	0.021565901438	-0.012459620572	0.000010793606	0.000011528520	6	4	
28940000	356.257800	1	-0.022575601338	-0.074934538809	0.000009426059	0.000010144437	10	3	
28960000	358.781356	1	-0.017786374164	0.002459933351	0.000005659802	0.000011571283	18	3	
28980000	368.471202	1	-0.000134543886	-0.043946661768	0.000002994631	0.000008010790	10	7	
29000000	360.828421	1	-0.025270060209	-0.037367220974	0.000006425121	0.000011240631	6	6	
29020000	360.137566	1	0.008706550604	-0.006244220530	0.000009505652	0.000012336731	6	4	
29040000	359.087658	1	-0.031058804328	-0.033678812141	0.000005861110	0.000008420253	11	4	
29060000	356.248464	1	-0.027194818926	-0.076264175097	0.000009378557	0.000012435151	11	3	
29080000	356.300225	1	-0.000451739283	-0.048369804593	0.000006357448	0.000013055597	12	3	
29100000	353.521628	1	0.032563043283	0.024432208230	0.000005534976	0.000013703041	16	3	
29120000	367.573649	1	-0.016709473727	-0.015186130894	0.000007338725	0.000011387690	16	2	
29140000	360.610377	1	0.003287369143	-0.087378971045	0.000008942216	0.000014117618	8	5	
29160000	354.681512	1	-0.032756569049	-0.046369941593	0.000006999678	0.000015116209	5	3	
29180000	355.404427	1	-0.019779757989	-0.067976577720	0.000009917014	0.000007601955	10	6	
29200000	362.609615	1	-0.020815457418	-0.081285714978	0.000008475478	0.000009437386	15	4	
29220000	360.402076	1	-0.005171626466	0.008832839127	0.000006623583	0.000009621402	5	6	
29240000	359.128965	1	-0.047362309738	-0.076737269289	0.000007584376	0.000011805303	12	1	
29260000	367.034904	1	-0.020933690649	-0.066775491037	0.000007892851	0.000012838536	9	7	
29280000	354.484637	1	-0.004873683361	-0.020655528769	0.000006252313	0.000010413283	13	2	
29300000	373.805255	1	-0.002729649438	-0.014508019023	0.000007579984	0.000008805549	12	6	
29320000	361.590281	1	-0.015900431766	-0.048207806399	0.000007142061	0.000014362282	9	5	
29340000	361.461707	1	-0.032672640473	-0.090481096823	0.000008868929	0.000013086375	10	5	
29360000	356.978943	1	0.002516484660	-0.067227265139	0.000009621014	0.000012765496	10	4	
29380000	358.017437	1	-0.023826584919	-0.038163387326	0.000007151721	0.000017397209	8	2	
29400000	348.252677	1	0.006345188180	-0.023105920154	0.000008542460	0.000012267960	7	2	
29420000	359.900454	1	-0.006275486384	-0.004046579882	0.000007874577	0.000010496713	6	3	
29440000	355.212548	1	-0.045043077343	-0.007921606395	0.000008524289	0.000011037423	11	2	
29460000	368.796403	1	-0.014234653323	-0.033744723507	0.000007180806	0.000008927424	15	2	
29480000	349.707997	1	-0.033221197282	-0.015991719924	0.000008588087	0.000025225666	11	4	
29500000	360.675040	1	-0.009862517607	-0.002102617041	0.000007595995	0.000011711234	6	3	
29520000	368.961566	1	-0.040814872599	-0.078962715740	0.000010239820	0.000014712019	9	4	
29540000	366.512632	1	-0.026218613583	-0.048679778564	0.000010881308	0.000016969890	9	3	
29560000	354.369680	1	0.041658541047	-0.001735708389	0.000009166416	0.000009657837	12	3	
29580000	342.186375	1	-0.012251984628	0.016816908118	0.000004946881	0.000009814087	5	4	
29600000	362.618794	1	0.030331887472	-0.107559577353	0.000008082904	0.000011681341	12	2	
29620000	346.910025	1	-0.016852999785	-0.018205569054	0.000008900865	0.000011993531	5	3	
29640000	375.180899	1	-0.017771998702	-0.071294863633	0.000006086067	0.000009580327	12	7	
29660000	374.402645	1	-0.008652532353	-0.028745118051	0.000006184791	0.000011232439	13	4	
29680000	351.319655	1	0.004024935094	-0.046913215309	0.000009829144	0.000011814132	6	4	
29700000	368.491604	1	0.008226402419	-0.091085224460	0.000005683739	0.000010850122	13	4	
29720000	364.418317	1	-0.015465963544	-0.066928197028	0.000008581589	0.000013294059	9	5	
29740000	362.807810	1	-0.008336575906	-0.041331210201	0.000006402464	0.000006265825	7	7	
29760000	360.536819	1	-0.031736012501	-0.076468208067	0.000008897907	0.000013811441	8	7	
29780000	363.168859	1	0.006577521905	-0.055928941509	0.000005493385	0.000007571105	7	7	
29800000	381.442438	1	-0.015477694279	-0.090419934402	0.000005803925	0.000009326240	12	10	
29820000	349.895564	1	-0.010058862049	-0.058844996153	0.000007417339	0.000012530285	4	4	
29840000	355.494427	1	0.016080996039	-0.079674240479	0.000006866800	0.000011194785	14	3	
29860000	370.796033	1	-0.013965709978	-0.017591237572	0.000006314077	0.000006155990	11	7	
29880000	352.434754	1	-0.041908093912	-0.048122017070	0.000011555198	0.000013548382	18	6	
29900000	367.750110	1	0.018949928364	0.017544566476	0.000006091518	0.000011237257	10	7	
29920000	354.674062	1	0.032656167774	-0.045859357854	0.000008064474	0.000014561656	9	4	
29940000	356.294682	1	0.014931222364	-0.050039652536	0.000005407437	0.000014174091	11	3	
29960000	367.469275	1	0.001420312813	-0.032233151507	0.000007143382	0.000010990217	14	6	
29980000	359.166309	1	0.033624334133	-0.059140075612	0.000006569698	0.000011455140	11	3	
30000000	375.747634	1	-0.005207575204	-0.021677971887	0.000007643338	0.000013163912	12	8	
30020000	375.027916	1	-0.013928254901	-0.034379066444	0.000005040261	0.000007897246	13	5	
30040000	367.681976	1	-0.012226202568	-0.054919207069	0.000005122002	0.000010975424	14	4	
30060000	358.831745	1	0.018560686327	-0.054571640215	0.000010617194	0.000013163929	12	2	
30080000	363.645350	1	-0.016501079064	0.016858459382	0.000009429809	0.000012304164	8	4	
30100000	357.851659	1	-0.035281808504	-0.057592205506	0.000011546708	0.000009259777	11	2	
30120000	348.713381	1	-0.002449141431	-0.043894723760	0.000011167924	0.000012671093	8	3	
30140000	347.683579	1	-0.004395455899	-0.006527975681	0.000015542661	0.000017971588	5	3	
30160000	355.085576	1	-0.009456219580	-0.026921692660	0.000006824085	0.000014606822	12	4	
30180000	353.090794	1	0.010342174480	-0.000894598768	0.000006037895	0.000013713797	8	5	
30200000	366.231096	1	-0.031564389104	-0.044663098227	0.000010168946	0.000008723761	13	4	
30220000	357.341184	1	0.013078659718	-0.028325561027	0.000009630497	0.000014632175	11	2	
30240000	362.450978	1	-0.010936910974	-0.037101188513	0.000007013911	0.000015838218	6	6	
30260000	355.614032	1	0.001151289796	-0.031806694208	0.000008805954	0.000014136762	8	3	
30280000	360.249608	1	0.008294229878	-0.038531841383	0.000006165789	0.000010444110	15	2	
30300000	349.658928	1	-0.033960864414	-0.047657901418	0.000010111172	0.000012915929	10	5	
30320000	355.751610	1	0.024521048132	-0.035831334278	0.000011337150	0.000011249818	12	3	
30340000	357.279108	1	-0.011997832189	-0.032140079465	0.000009268174	0.000012932155	12	4	
30360000	350.185458	1	-0.040687003750	-0.065906821023	0.000008469531	0.000009253821	10	4	
30380000	361.285744	1	-0.003036503541	-0.057163067147	0.000004822870	0.000010113643	7	4	
30400000	348.633349	1	0.017836899531	-0.048036679590	0.000006676992	0.000010038740	11	2	
30420000	356.583911	1	-0.009031748998	-0.025845665577	0.000011191002	0.000009700100	14	2	
30440000	364.542881	1	0.009152005731	-0.063489853640	0.000006414969	0.000006972144	11	7	
30460000	367.599260	1	-0.014622177138	-0.047090191925	0.000005927631	0.000010097853	13	4	
30480000	351.078567	1	0.015478242648	-0.050104289595	0.000011154569	0.000013247133	4	4	
30500000	353.184563	1	-0.036890890556	-0.052994180567	0.000007135581	0.000013501065	11	3	
30520000	355.601971	1	0.000896696946	-0.029802819708	0.000009085876	0.000011274676	7	4	
30540000	366.019818	1	0.011585995650	-0.038144535418	0.000004572524	0.000007803282	12	7	
