Options:
Model:                           Independent Contrasts
Tree File Name:                  SelTreeNex.nex
Data File Name:                  BTselPPC.txt
Log File Name:                   BTselPPC.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      True
Summary:                         False
Seed:                            3727804844
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   20000
Iterations:                      200000000
Burn in:                         25000000
MCMC ML Start:                   False
Schedule File:                   BTselPPC.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Using VarRates:                  True
Restrictions:
    Alpha-1                      None
    Alpha-2                      None
    Sigma-1                      None
    Sigma-2                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Alpha-2 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        Sigma-2 - uniform 0.00 100.00 
        VRBL - sgamma 1.10 1.00 
        VRNode - sgamma 1.10 1.00 
Tree Information
     Trees:                      1
     Taxa:                       89
     Sites:                      2
Iteration	Lh	Tree No	Alpha 1	Alpha 2	Sigma^2 1	Sigma^2 2	No RJ Local Branch	No RJ Local Node	
73520000	359.127849	1	-0.042280093785	-0.080133214326	0.000010477852	0.000014103103	12	4	
73540000	367.884224	1	0.000232415389	-0.007757430992	0.000008103941	0.000011066958	11	3	
73560000	362.704355	1	-0.009346599267	-0.012449220138	0.000009598326	0.000010663628	10	5	
73580000	364.175073	1	-0.036968182735	-0.044623601918	0.000007554125	0.000013841279	9	6	
73600000	356.149667	1	0.007251403268	-0.105325176893	0.000007759126	0.000007656068	12	5	
73620000	357.977975	1	0.007348260902	-0.082324646262	0.000010192730	0.000012685358	12	3	
73640000	350.848124	1	-0.019372624758	-0.043732528949	0.000013182371	0.000014897866	8	5	
73660000	372.755897	1	0.004243877239	-0.023412019801	0.000004790606	0.000007337652	10	4	
73680000	352.549616	1	-0.013026280365	-0.025700741707	0.000009159230	0.000014363981	8	5	
73700000	369.407579	1	0.005836000083	-0.051129556575	0.000005928446	0.000006156830	11	7	
73720000	366.889876	1	0.015875493228	-0.101752571431	0.000008576705	0.000009976640	9	8	
73740000	355.812409	1	-0.019007719885	-0.037364346559	0.000006904147	0.000015083434	7	8	
73760000	363.268474	1	-0.027350022597	-0.045969242106	0.000007994371	0.000015698970	8	5	
73780000	356.320241	1	-0.013147894048	-0.051455470978	0.000007002711	0.000011279941	10	2	
73800000	360.991771	1	-0.044757502301	0.009985036666	0.000006720473	0.000008296573	14	6	
73820000	362.253930	1	-0.043287800490	-0.011986861101	0.000008433242	0.000016458012	14	5	
73840000	351.434921	1	0.005085644266	-0.048837052644	0.000013973185	0.000008920951	12	3	
73860000	364.283252	1	-0.037856318556	-0.041567873243	0.000007150935	0.000014386971	14	3	
73880000	360.277197	1	0.016422283866	-0.063481929959	0.000009693234	0.000016221367	7	3	
73900000	369.578758	1	-0.016082035945	-0.062061110597	0.000006647114	0.000013495819	11	6	
73920000	369.100099	1	-0.014386980042	-0.037256445481	0.000007776703	0.000013094703	9	6	
73940000	363.529927	1	0.002436963368	-0.081688263959	0.000009620327	0.000019757757	9	9	
73960000	358.721126	1	0.011692284935	-0.008301519357	0.000009222066	0.000014127690	9	4	
73980000	353.708529	1	-0.012583380337	-0.060815411432	0.000009421392	0.000009245488	10	2	
74000000	359.457426	1	0.011800037594	-0.052267840853	0.000009722123	0.000012660457	10	2	
74020000	367.531314	1	0.006159966047	-0.032473617538	0.000006426125	0.000009011739	13	5	
74040000	367.601009	1	-0.000787968868	-0.032131594028	0.000007282672	0.000010161938	8	9	
74060000	363.980068	1	-0.002146995187	-0.013984210656	0.000007905188	0.000013978225	11	5	
74080000	363.380300	1	0.018960995508	-0.036528651306	0.000006641055	0.000010294385	10	5	
74100000	365.583652	1	-0.022818745172	-0.023587525143	0.000005688272	0.000012297925	10	5	
74120000	354.462865	1	-0.030372292480	-0.144803822331	0.000008425692	0.000012488490	10	3	
74140000	358.296587	1	-0.026103632077	-0.067180702995	0.000010776215	0.000008678969	13	5	
74160000	353.195385	1	0.010033781984	-0.047659769038	0.000007954833	0.000014376991	11	3	
74180000	349.058530	1	-0.009669101825	-0.074233474738	0.000009242098	0.000010637652	8	4	
74200000	357.179924	1	-0.011206875344	0.042114607766	0.000010945854	0.000011205026	16	3	
74220000	358.064675	1	-0.017625869299	-0.050608052742	0.000009299138	0.000020152062	7	4	
74240000	371.471477	1	-0.002179702153	-0.044001319004	0.000004869390	0.000010784064	11	4	
74260000	366.485328	1	-0.004115838380	-0.023956517583	0.000004821877	0.000006894141	12	4	
74280000	350.116153	1	-0.008208847363	-0.069302711542	0.000009729462	0.000014281562	5	5	
74300000	346.123935	1	0.008052525017	-0.068722517741	0.000013817222	0.000017106313	5	2	
74320000	361.864693	1	0.010866914177	-0.016606382977	0.000004560823	0.000009035403	11	5	
74340000	359.421153	1	-0.030894952470	-0.073156331881	0.000005991981	0.000013597891	6	4	
74360000	361.278530	1	-0.035267255437	-0.022988011413	0.000014979343	0.000014908652	12	6	
74380000	362.635404	1	-0.014958683613	-0.058355772077	0.000008521133	0.000012238119	9	5	
74400000	352.239857	1	-0.029166785241	-0.032558727204	0.000007297270	0.000012709586	9	2	
74420000	355.904996	1	-0.009591601674	-0.025809771267	0.000007667666	0.000018166404	8	5	
74440000	356.889052	1	-0.031257526932	-0.058102867196	0.000011068555	0.000010932985	11	2	
74460000	360.519017	1	-0.015158260468	-0.014239280655	0.000005837571	0.000013313097	9	4	
74480000	354.842569	1	0.000625644635	-0.010178702709	0.000010705376	0.000012407711	14	3	
74500000	357.777107	1	-0.008401149117	-0.026742183946	0.000008586246	0.000011484059	9	4	
74520000	371.406942	1	0.000124449699	-0.035743403143	0.000007001656	0.000008744169	13	5	
74540000	355.839774	1	-0.026335808908	-0.045005493409	0.000008409900	0.000015365918	7	2	
74560000	365.002587	1	0.025790590583	-0.063572004425	0.000007623766	0.000009876940	12	5	
74580000	365.260679	1	-0.019033182880	0.007762114653	0.000004715411	0.000006276728	8	5	
74600000	358.855609	1	-0.034283971777	-0.037485650442	0.000006063961	0.000010796854	9	3	
74620000	363.329671	1	-0.042137384111	-0.031835720840	0.000006891198	0.000013116351	10	5	
74640000	355.163863	1	-0.015368902783	-0.010830943231	0.000011546144	0.000014263367	10	4	
74660000	361.344797	1	-0.001217293825	-0.020435004504	0.000008338023	0.000011338996	10	4	
74680000	353.484951	1	-0.005118437399	-0.042799832234	0.000009519271	0.000013208275	4	3	
74700000	356.550949	1	-0.018034275285	-0.035712825023	0.000006826188	0.000014843038	8	5	
74720000	360.740746	1	0.002876076828	-0.054269286873	0.000005740937	0.000006284017	7	10	
74740000	360.464196	1	0.001741187961	-0.061894698776	0.000010055919	0.000016272753	6	3	
74760000	350.914103	1	-0.026916707374	-0.013986219608	0.000008635112	0.000014528543	6	1	
74780000	350.614679	1	0.019554711684	-0.015390728412	0.000009717564	0.000011091249	11	3	
74800000	363.453477	1	-0.023759853337	-0.002367553626	0.000007447026	0.000010619379	8	5	
74820000	365.285239	1	-0.002609701220	-0.018789773868	0.000004272806	0.000005668207	7	7	
74840000	363.515516	1	-0.034335135486	-0.051655611512	0.000008856936	0.000011119010	14	2	
74860000	368.551242	1	-0.029096451542	-0.020477164515	0.000006761763	0.000013235116	9	9	
74880000	353.154537	1	-0.009016902348	-0.020331130591	0.000008517562	0.000011989900	7	5	
74900000	352.693763	1	-0.034080290655	-0.006814045502	0.000008460444	0.000016775031	10	2	
74920000	362.526871	1	-0.004085903192	-0.045474268342	0.000008374876	0.000010996189	12	3	
74940000	368.070819	1	0.017457720437	-0.045642585580	0.000004507506	0.000014420752	16	5	
74960000	355.817632	1	-0.022532479904	0.004314637958	0.000007073164	0.000009130698	9	2	
74980000	349.176475	1	0.002468496149	-0.035344427802	0.000006518493	0.000008402552	4	3	
75000000	359.577979	1	-0.016291450628	-0.016184898984	0.000008649872	0.000006140598	11	2	
75020000	367.602297	1	-0.033307772694	-0.077862749719	0.000010031885	0.000011920671	9	4	
75040000	359.433145	1	-0.012702607650	-0.073808879625	0.000009357657	0.000015835608	4	4	
75060000	354.973235	1	0.001645753459	0.027780457285	0.000005808339	0.000011388955	9	8	
75080000	366.063745	1	0.005326371544	-0.015075646240	0.000006413899	0.000009679767	14	5	
75100000	362.543188	1	-0.018760844640	-0.014991656881	0.000008048147	0.000015974867	6	4	
75120000	354.387009	1	-0.048374521109	-0.054838714231	0.000006191785	0.000011482129	8	4	
75140000	362.820840	1	0.010236716265	-0.089006782405	0.000006991534	0.000010740016	9	2	
75160000	366.700383	1	0.002108371123	-0.041449314814	0.000004660347	0.000013543383	15	5	
75180000	367.575860	1	0.016913297121	-0.054095319494	0.000008220191	0.000016014435	10	6	
75200000	368.717641	1	-0.016447667474	-0.037658661984	0.000006159084	0.000009529266	14	4	
75220000	363.180856	1	-0.001589247927	-0.005578238186	0.000007670350	0.000011344375	8	4	
75240000	361.996836	1	0.008108060561	-0.028875745194	0.000006438969	0.000010734031	7	7	
75260000	359.996072	1	0.018661420700	-0.038897450439	0.000009459777	0.000012321818	12	4	
75280000	362.138649	1	-0.008818070250	-0.055482777726	0.000008719868	0.000010094378	16	5	
75300000	365.758982	1	-0.017401744736	-0.024268550527	0.000008688737	0.000012431049	9	4	
75320000	357.844277	1	0.008091127070	-0.049511237577	0.000007665684	0.000009924292	7	6	
75340000	362.001867	1	-0.010011147368	-0.023520544904	0.000007782128	0.000010594679	11	6	
75360000	357.349277	1	0.008718154385	-0.076810519448	0.000007455341	0.000011127197	12	5	
75380000	365.733370	1	-0.028372782847	-0.083966190487	0.000006990871	0.000011151219	8	3	
75400000	347.924353	1	-0.000397025114	0.012150953260	0.000016782328	0.000013793857	10	2	
75420000	358.542144	1	-0.012945026908	-0.005778629224	0.000007536490	0.000012199177	13	4	
75440000	371.363145	1	-0.014507635557	-0.011261960116	0.000005979265	0.000009964702	6	6	
75460000	371.669349	1	-0.041416395793	-0.015719957237	0.000007257155	0.000012459137	15	7	
75480000	369.274883	1	-0.031073166381	-0.052965941593	0.000011937554	0.000016600092	8	6	
75500000	367.619976	1	-0.039049692193	-0.063312671702	0.000011456916	0.000011694064	12	7	
75520000	359.453334	1	-0.033750604018	-0.020407933315	0.000006016247	0.000007602323	11	4	
75540000	360.833686	1	-0.014433149925	-0.048134052701	0.000007372344	0.000009771900	7	5	
75560000	359.762436	1	0.022227751519	-0.049773820850	0.000009476313	0.000013833070	10	4	
75580000	360.518107	1	-0.021349197259	-0.038362591449	0.000004911722	0.000016149412	13	5	
75600000	377.817851	1	0.005083075143	-0.039971702214	0.000005513552	0.000008038028	11	7	
75620000	368.560482	1	-0.005705197784	-0.065840697874	0.000005689330	0.000011480507	9	8	
75640000	365.231492	1	0.016447383201	-0.002128202925	0.000008446316	0.000012459511	10	6	
75660000	358.945812	1	0.009831817812	-0.071402894350	0.000005994605	0.000008271782	13	4	
75680000	367.859742	1	0.005054916655	-0.020113549995	0.000007626268	0.000016166250	9	4	
75700000	372.292413	1	-0.016582718487	-0.075668200532	0.000005808920	0.000007496609	15	4	
75720000	358.172861	1	-0.018753306282	-0.001829512491	0.000010152566	0.000014828779	9	4	
75740000	365.730110	1	0.021213773179	-0.043689215673	0.000005630058	0.000009752804	10	3	
75760000	363.845343	1	-0.018340361342	-0.031469780374	0.000006690742	0.000009290614	10	5	
75780000	361.139035	1	-0.037449766266	-0.060490468323	0.000007885282	0.000009699724	8	4	
75800000	364.481454	1	-0.014301286282	-0.030002164246	0.000005793742	0.000008714994	12	8	
75820000	370.025385	1	-0.004412080828	-0.025207113013	0.000006819067	0.000012301086	7	5	
75840000	375.797095	1	0.011199390218	0.000701157708	0.000008123884	0.000009710212	11	7	
75860000	355.087534	1	-0.016636865394	-0.046097751914	0.000007559988	0.000011629569	9	2	
75880000	353.024351	1	-0.021341000001	-0.028664037013	0.000014705664	0.000016068681	7	3	
75900000	359.508854	1	-0.000684669022	-0.072752322313	0.000007682613	0.000012359561	10	2	
75920000	361.309298	1	-0.017899262273	-0.044597869988	0.000006493188	0.000009661173	8	3	
75940000	348.735541	1	-0.004380105068	-0.090009257890	0.000012833304	0.000023869952	8	4	
75960000	367.014239	1	-0.006946436127	-0.086725094672	0.000009395983	0.000013177329	8	8	
75980000	359.225261	1	-0.018035865535	-0.023793095396	0.000011762361	0.000011839494	12	4	
76000000	364.610015	1	0.011649678307	-0.019000347946	0.000007738890	0.000010424795	10	6	
76020000	350.135867	1	0.002043698348	-0.038450109903	0.000007332179	0.000014381136	7	4	
76040000	379.842512	1	-0.022822807270	-0.041116157122	0.000003882140	0.000006223756	17	6	
76060000	355.337665	1	-0.012377873000	-0.037270008412	0.000011408599	0.000013415698	11	1	
76080000	350.754063	1	-0.001799980931	-0.014012681334	0.000007115372	0.000012722125	7	2	
76100000	365.245092	1	-0.012806922381	-0.014530396626	0.000006423247	0.000013498546	10	4	
76120000	362.958523	1	-0.010320229938	-0.038004733225	0.000008570028	0.000015516229	5	5	
76140000	368.330827	1	0.019988868087	-0.031529192027	0.000011687685	0.000015347334	10	5	
76160000	362.313252	1	-0.000003116356	-0.039364863184	0.000005974049	0.000011737332	11	2	
76180000	348.923768	1	-0.011337965279	-0.064511161044	0.000011561145	0.000015443758	8	1	
76200000	374.391214	1	-0.002140123121	-0.075140645189	0.000003792178	0.000006004456	13	4	
76220000	347.266502	1	0.003468807212	-0.043775070145	0.000007834986	0.000015952260	11	2	
76240000	354.846944	1	0.002779080837	-0.056910192911	0.000007241354	0.000013637557	8	3	
76260000	356.763864	1	-0.003439915365	-0.071121635803	0.000007235391	0.000012402214	6	4	
76280000	362.324786	1	-0.020458003470	-0.041153335728	0.000007300378	0.000009237470	8	5	
76300000	372.727796	1	0.015069799547	-0.035620675754	0.000005917799	0.000008057158	10	8	
76320000	370.657479	1	0.018819538483	-0.042393159988	0.000004297682	0.000008506262	15	6	
76340000	362.767514	1	-0.020469218610	-0.034617308941	0.000007010640	0.000013288715	7	5	
76360000	367.452723	1	-0.025407266284	-0.054933930419	0.000006088598	0.000010391468	14	4	
76380000	351.561478	1	0.019850807957	-0.032086257876	0.000007680931	0.000015428341	3	3	
76400000	353.913737	1	-0.001257514415	-0.001284329879	0.000010896133	0.000014573479	9	5	
76420000	356.298901	1	-0.025729301556	-0.020419892943	0.000013754116	0.000018418501	5	3	
76440000	361.187076	1	0.030246745128	-0.060890882882	0.000005389815	0.000007146655	8	5	
76460000	355.285718	1	-0.020948215723	-0.040636635993	0.000008837989	0.000013576793	6	4	
76480000	359.507251	1	-0.007427766636	-0.137717610640	0.000008328343	0.000011757761	12	3	
76500000	380.326952	1	-0.005806262174	-0.068296252068	0.000004600807	0.000006876659	14	6	
76520000	362.343020	1	-0.011142768979	-0.023278151107	0.000010723497	0.000012280584	12	3	
76540000	348.023672	1	0.023858933324	-0.065818523973	0.000007836603	0.000009281788	7	1	
76560000	365.497568	1	-0.027127919037	-0.045372971454	0.000005645320	0.000009443482	10	3	
76580000	362.976994	1	0.009460650496	0.006561381311	0.000006354722	0.000009844857	8	7	
76600000	361.152567	1	-0.007161395930	-0.029183761257	0.000008492004	0.000012407435	10	5	
76620000	349.580598	1	0.001107576523	0.009414110180	0.000009237192	0.000011525421	9	3	
76640000	351.866999	1	-0.005289087886	-0.074865943312	0.000009976927	0.000012962647	8	4	
76660000	367.772945	1	-0.004419438564	-0.060838739045	0.000004236501	0.000005163257	9	7	
76680000	364.685270	1	-0.007745754642	-0.028362296202	0.000007259415	0.000011752026	11	4	
76700000	354.763833	1	-0.028969876017	-0.045689115107	0.000012733084	0.000013899108	12	3	
76720000	351.091013	1	-0.005524892223	-0.077118363632	0.000006710006	0.000018547968	11	1	
76740000	363.757859	1	-0.003168937569	-0.069324618460	0.000006554550	0.000010461025	11	4	
76760000	352.562756	1	0.038055882403	-0.014694656424	0.000008763726	0.000020946745	7	3	
76780000	353.292872	1	-0.026916563047	-0.076277646926	0.000011643568	0.000013541333	10	3	
76800000	359.096515	1	-0.030708680654	-0.044781467408	0.000007027643	0.000010285753	7	6	
76820000	362.445771	1	-0.025771487854	-0.063806280468	0.000008005364	0.000010902242	14	4	
76840000	360.806817	1	-0.023779878723	-0.044590582117	0.000010003992	0.000017234042	9	2	
76860000	366.556487	1	-0.016434636306	-0.027238090554	0.000006829373	0.000011783553	13	6	
76880000	361.333227	1	-0.020219890518	-0.013363357378	0.000008181132	0.000013022426	9	3	
76900000	337.565411	1	-0.002729002829	-0.063260657078	0.000010460779	0.000018936150	11	4	
76920000	365.787388	1	-0.001569003729	-0.050043668427	0.000006767807	0.000008223540	12	7	
76940000	355.240508	1	-0.030147503330	-0.051630074645	0.000009688300	0.000016484831	8	5	
76960000	365.507534	1	-0.003102156843	-0.077093176846	0.000005608411	0.000008330561	11	4	
76980000	354.884970	1	-0.046936560704	-0.002694387460	0.000008136240	0.000014951800	8	4	
77000000	362.338243	1	-0.010127705817	-0.078917382581	0.000006894847	0.000014414989	7	5	
77020000	357.896007	1	0.008912557125	-0.023039479169	0.000013071596	0.000014378861	13	5	
77040000	368.613029	1	-0.037399925050	-0.003123658927	0.000006648158	0.000007225256	14	7	
77060000	364.290184	1	0.001293341489	-0.042487323893	0.000005916127	0.000013089676	9	5	
77080000	358.156518	1	-0.014464602535	0.026906999450	0.000009814651	0.000013733649	6	3	
77100000	360.120453	1	-0.001263569323	-0.073901460602	0.000007158939	0.000009564461	17	6	
77120000	363.555269	1	-0.017394484371	-0.064012967643	0.000010848906	0.000015402310	14	6	
77140000	363.172551	1	-0.004431212012	-0.043183787542	0.000004210290	0.000008894167	7	4	
77160000	348.357890	1	0.005142051221	-0.011563732160	0.000010134212	0.000015087032	5	4	
77180000	355.189670	1	-0.012480823305	-0.048468495297	0.000007018319	0.000010957167	10	4	
77200000	370.691480	1	0.027080725289	0.029800209082	0.000003606075	0.000007579068	13	8	
77220000	371.306979	1	-0.018765085842	-0.043252438277	0.000008619942	0.000014365996	10	5	
77240000	354.630088	1	-0.005846229599	-0.051759615978	0.000006661017	0.000012718792	13	3	
77260000	352.473087	1	0.024220263049	-0.051410108767	0.000012078865	0.000013463147	5	5	
77280000	361.421826	1	-0.039696812699	-0.121535310195	0.000009470388	0.000011458155	15	4	
77300000	365.013583	1	-0.027146558486	-0.029897124294	0.000008111536	0.000010368818	15	2	
77320000	358.686017	1	0.026994382910	-0.029299422728	0.000006981532	0.000013797377	17	3	
77340000	363.709284	1	-0.018377227586	-0.047057111167	0.000007172354	0.000011075381	12	4	
77360000	360.542659	1	0.010832232168	0.043191450235	0.000012523435	0.000010678281	7	5	
77380000	371.420131	1	0.034713082825	-0.048323972956	0.000004664160	0.000009688770	13	6	
77400000	355.840450	1	-0.023895703265	-0.030129148035	0.000007341366	0.000014939512	2	4	
77420000	351.537282	1	-0.040390953554	-0.002928180378	0.000005707083	0.000011266976	13	2	
77440000	351.236583	1	-0.004967449253	-0.036399872664	0.000007300340	0.000015568022	11	4	
77460000	352.182022	1	-0.035870336517	-0.053613724711	0.000009512719	0.000011092137	7	4	
77480000	368.716526	1	0.005122494069	-0.028195841969	0.000005941386	0.000008212840	14	4	
77500000	355.153930	1	-0.015255765441	-0.052477466056	0.000008599677	0.000010745472	7	2	
77520000	357.000319	1	-0.000311269567	-0.052823740281	0.000007533968	0.000011037710	5	2	
77540000	345.925591	1	-0.014597678885	-0.052134875303	0.000008707360	0.000019509913	8	3	
77560000	371.316959	1	0.026506426060	-0.017860940359	0.000004207295	0.000007615273	13	7	
77580000	360.626491	1	-0.018037909993	0.005052178228	0.000006563396	0.000009376404	13	2	
77600000	369.899364	1	-0.006663653089	-0.055581028707	0.000003180055	0.000005341016	10	6	
77620000	350.955200	1	-0.010793912493	-0.017776625958	0.000009330142	0.000016967674	7	6	
77640000	360.949727	1	0.007035093255	-0.014344573603	0.000009350928	0.000014963271	12	6	
77660000	367.758620	1	-0.005973066391	-0.040067870856	0.000013054804	0.000012568624	10	4	
77680000	348.291024	1	-0.034066399164	-0.027201941750	0.000005995718	0.000017392560	7	4	
77700000	367.297546	1	-0.004114490112	-0.063204557932	0.000010211103	0.000028392477	10	8	
77720000	366.304851	1	-0.027253437459	-0.076331435774	0.000006763627	0.000008811676	11	5	
77740000	365.187448	1	0.015236803955	-0.062730453173	0.000008031634	0.000009867829	16	4	
77760000	342.254694	1	0.028438975009	-0.007109892757	0.000010338998	0.000020618806	3	4	
77780000	345.184329	1	-0.003003268114	-0.036276163697	0.000007621969	0.000014163065	9	4	
77800000	365.015438	1	-0.011659621397	-0.058045291276	0.000010219303	0.000015584008	12	5	
77820000	354.768679	1	-0.021204775941	-0.056924898568	0.000006755395	0.000014296991	12	5	
77840000	351.400581	1	-0.034184247032	0.031450991497	0.000011927535	0.000010046510	9	3	
77860000	363.060298	1	-0.017121720683	-0.042074323638	0.000009949398	0.000009273688	11	3	
77880000	362.007376	1	-0.015089113274	-0.073335702729	0.000009738743	0.000012714579	12	5	
77900000	367.081944	1	-0.003894591636	-0.020364036381	0.000003811886	0.000005295327	10	4	
77920000	368.302889	1	-0.005179280014	-0.012030853523	0.000004935529	0.000008571988	10	8	
77940000	365.903132	1	-0.005713953871	-0.082048028621	0.000013656598	0.000019843086	8	6	
77960000	374.875076	1	-0.014270556112	-0.019092066657	0.000030389417	0.000028589240	12	5	
77980000	368.576720	1	-0.031235337590	-0.068383005660	0.000030024096	0.000049565551	14	7	
78000000	355.487280	1	0.037674598793	-0.034177508313	0.000032567797	0.000062138759	10	5	
78020000	369.758697	1	0.018891744024	-0.062887683652	0.000028813705	0.000034956932	7	6	
78040000	370.608157	1	0.012391874677	-0.058791671495	0.000026969663	0.000033563511	8	6	
78060000	369.021937	1	-0.011960420899	0.047710899512	0.000021097736	0.000045442210	11	8	
78080000	360.253184	1	-0.032017265847	-0.041397068528	0.000007207573	0.000015346247	10	6	
78100000	364.874034	1	0.012364249289	0.025650478081	0.000015217852	0.000023887081	15	6	
78120000	361.294867	1	-0.007958053020	-0.019929374794	0.000008406580	0.000016085758	9	6	
78140000	372.145133	1	-0.021420477374	-0.016772197919	0.000006520451	0.000008263567	15	2	
78160000	361.036187	1	-0.018157818760	-0.026058734189	0.000008239576	0.000009523169	13	4	
78180000	359.821060	1	-0.003056017001	-0.035921416209	0.000007334309	0.000017083681	11	4	
78200000	371.376453	1	0.012459022853	-0.030452159987	0.000004739106	0.000009145537	11	8	
78220000	364.423550	1	-0.001095105678	-0.025472693651	0.000004045062	0.000013844355	11	6	
78240000	362.638302	1	-0.018881860403	0.022216052067	0.000008725488	0.000011599288	9	5	
78260000	370.018458	1	-0.008937587970	-0.032641666451	0.000008145435	0.000008384497	14	4	
78280000	368.838874	1	0.001096524851	-0.026658347239	0.000005013050	0.000010152811	10	3	
78300000	355.972360	1	-0.039148072462	-0.067501867399	0.000007838972	0.000013690795	6	2	
78320000	361.736762	1	-0.026849176111	-0.045790595562	0.000006769005	0.000012786922	8	6	
78340000	364.017338	1	0.004626319729	-0.003466809259	0.000006734683	0.000010217012	10	3	
78360000	360.939614	1	-0.013536680858	-0.028734716628	0.000007699465	0.000013174666	6	4	
78380000	348.297464	1	0.000289649357	-0.045781657633	0.000006761821	0.000013639552	8	3	
78400000	361.765531	1	-0.017688536565	-0.050295832079	0.000007458067	0.000011072200	11	4	
78420000	355.858942	1	-0.039638166876	-0.047273651359	0.000007731112	0.000012370151	10	3	
78440000	353.543193	1	-0.016346813368	-0.016501587014	0.000007434494	0.000015138828	11	6	
78460000	359.896633	1	-0.021947651254	-0.050838221525	0.000007340451	0.000008989200	10	5	
78480000	366.261238	1	-0.028620988307	-0.077480105438	0.000010147698	0.000015506993	8	7	
78500000	353.927986	1	-0.002796410140	-0.002053946951	0.000007887901	0.000010926833	11	1	
78520000	363.761559	1	-0.009400460316	-0.029688743437	0.000013099864	0.000011340738	11	5	
78540000	362.770758	1	0.001066184828	-0.041051086451	0.000005590836	0.000012623610	9	5	
78560000	369.064758	1	-0.014241890632	-0.017229403288	0.000003798295	0.000007696756	6	7	
78580000	373.599494	1	-0.053128654384	-0.033321729866	0.000004251723	0.000009156966	13	4	
78600000	364.311403	1	0.000635505728	-0.014132174906	0.000005126020	0.000006790702	16	7	
78620000	353.398943	1	-0.011998793716	-0.015711403432	0.000009933889	0.000013480187	8	3	
78640000	354.004080	1	-0.026047859288	0.030442705553	0.000011337215	0.000011317164	9	3	
78660000	365.371355	1	-0.021477646428	-0.057744449457	0.000009317297	0.000014307904	10	5	
78680000	359.427093	1	-0.021692869157	0.018220934153	0.000008657994	0.000011179136	11	3	
78700000	346.939428	1	-0.038123968446	-0.029188233543	0.000010197649	0.000012664682	7	3	
78720000	358.443532	1	-0.010075420188	-0.057425370778	0.000011348184	0.000014104576	9	3	
78740000	370.814809	1	-0.041700312266	-0.040618451189	0.000002229651	0.000004544561	14	11	
78760000	361.514860	1	-0.020541574544	-0.042689612363	0.000009835401	0.000013637396	8	4	
78780000	364.668293	1	-0.005967921037	-0.036293112395	0.000008176972	0.000010675218	15	4	
78800000	361.862033	1	-0.024137699446	-0.003832449401	0.000005773221	0.000012124221	8	7	
78820000	375.286955	1	-0.013965580178	-0.045823809852	0.000005038918	0.000013167650	14	5	
78840000	353.385806	1	-0.005439624762	-0.064380073573	0.000006769884	0.000016090233	8	3	
78860000	351.332410	1	-0.057801775995	-0.025118928635	0.000009338430	0.000010437380	9	3	
78880000	353.220436	1	0.018716046833	-0.001284349487	0.000007998347	0.000011870418	9	2	
78900000	352.036526	1	0.002496789961	-0.041733436276	0.000008404172	0.000011401354	5	2	
78920000	357.387855	1	0.010732918560	-0.054170885538	0.000007274374	0.000012017595	14	4	
78940000	356.890563	1	-0.025483154532	-0.030042104210	0.000009124822	0.000018440447	5	4	
78960000	367.428542	1	0.037212442823	-0.091573721933	0.000014067734	0.000015733451	9	6	
78980000	358.583435	1	-0.014168596857	-0.070147943008	0.000014828751	0.000021485534	14	6	
79000000	374.447661	1	-0.040479680360	-0.071671110392	0.000008370985	0.000013937068	14	7	
79020000	352.360147	1	-0.025812170565	-0.030613855598	0.000009466434	0.000013629604	8	7	
79040000	357.317547	1	-0.035500083635	-0.019865518193	0.000015390433	0.000017619809	7	2	
79060000	350.498218	1	-0.012437802318	-0.040641049069	0.000014046222	0.000018160243	11	3	
79080000	357.038375	1	-0.034861786831	-0.072825900610	0.000013884727	0.000023960204	5	4	
79100000	363.244345	1	-0.012627602043	-0.009489166952	0.000017297626	0.000015922318	10	6	
79120000	361.247077	1	-0.023797778958	-0.076906337881	0.000013008620	0.000010586135	13	5	
79140000	370.961447	1	-0.035692479396	-0.021884653119	0.000006359099	0.000016171086	14	5	
79160000	364.445343	1	-0.006631873587	-0.025017426911	0.000009297659	0.000010879708	10	7	
79180000	358.620078	1	-0.006714170548	-0.019474889267	0.000008763606	0.000009920077	7	4	
79200000	365.346893	1	-0.015711910474	-0.003430550915	0.000022015904	0.000024186124	8	8	
79220000	356.889816	1	0.003039048706	-0.077837827169	0.000005546262	0.000017407309	11	6	
79240000	374.997150	1	-0.011720354938	-0.045579590159	0.000007930928	0.000012534625	6	8	
79260000	343.337190	1	0.017342376779	0.008957645656	0.000008888701	0.000019125345	6	2	
79280000	358.647205	1	-0.036785172726	-0.015317500833	0.000007999085	0.000011579496	7	5	
79300000	362.754676	1	-0.036859736492	-0.039432450458	0.000009043161	0.000008947489	14	4	
79320000	367.484858	1	-0.032037873800	-0.054663498610	0.000003817477	0.000006141387	10	6	
